Complaint_ID,Complaint_Text,Category,Severity,Date,Status
CF-55079,"No electricity since yesterday, voltage drops to zero in Sector 12 - This is urgent",Electricity,High,2025-09-04 11:06:00,In Progress
CF-55080,Need clarification on fuel adjustment charges,Electricity,Low,2025-03-31 03:55:37,In Progress
CF-55081,Water connection transfer after inheritance in VIP Area,Water Supply,Low,2025-03-21 08:55:59,Resolved
CF-55082,Need information about waste to energy program on MG Road,Waste-Water/Sewage,Low,2024-02-28 04:24:21,Closed
CF-55083,"Water meter not working, need replacement near Central Park",Water Supply,Low,2024-02-18 15:52:21,Closed
CF-55084,"Sewage treatment plant malfunction, raw sewage discharge",Waste-Water/Sewage,High,2024-11-15 11:08:29,Pending
CF-55085,Water supply line damaged by construction work - Immediate action needed in Industrial Area,Water Supply,High,2024-11-23 19:18:41,Resolved
CF-55086,"Garbage not collected for 2 weeks, health risk - Please resolve urgently",Waste-Water/Sewage,High,2024-01-02 16:01:32,Resolved
CF-55087,"No electricity in our locality, voltage drops to zero in Industrial Area - This is urgent near Central Park",Electricity,High,2024-01-31 13:40:55,Pending
CF-55088,"Groundwater contamination suspected, testing needed - This is urgent on MG Road",Water Supply,High,2024-12-06 22:32:14,In Progress
CF-55089,Request for battery recycling drop box,Waste-Water/Sewage,Low,2024-03-19 16:02:47,Resolved
CF-55090,Water pressure is low in morning hours,Water Supply,Low,2025-10-06 14:00:15,Resolved
CF-55091,"No electricity for past 8 hours, unscheduled power cuts near Railway Station - Request immediate visit near Railway Station",Electricity,High,2024-08-02 22:58:14,In Progress
CF-55092,Want to install water meter for individual flat near Bus Stand,Water Supply,Low,2025-10-16 15:11:55,Closed
CF-55093,Meter reading seems incorrect this month in Old City,Electricity,Low,2024-06-06 16:08:02,Pending
CF-55094,"No electricity in our locality, transformer not working on MG Road near Central Park",Electricity,High,2024-05-29 02:25:25,Pending
CF-55095,Need information about waste to energy program near City Hospital,Waste-Water/Sewage,Low,2025-07-06 15:11:29,Closed
CF-55096,Electricity bill dispute for vacant property,Electricity,Low,2024-07-01 19:50:20,Pending
CF-55097,Want information about hazardous waste disposal in Residential Colony,Waste-Water/Sewage,Low,2024-06-01 09:00:39,Resolved
CF-55098,Bulk waste disposal request for house renovation near Railway Station,Waste-Water/Sewage,Low,2025-07-20 13:35:40,Resolved
CF-55099,Water connection for construction site near City Hospital,Water Supply,Low,2025-06-07 07:38:50,Pending
CF-55100,Need clarification on sewerage charges near Shopping Mall,Water Supply,Low,2024-08-07 20:46:10,Resolved
CF-55101,Need to update name on electricity bill,Electricity,Low,2025-09-06 20:49:33,Resolved
CF-55102,Bulk waste disposal request for house renovation near Central Park,Waste-Water/Sewage,Low,2025-03-12 17:10:53,In Progress
CF-55103,"No electricity in residential area, low voltage problem in Sector 12 in Industrial Area",Electricity,High,2025-08-05 21:35:31,Resolved
CF-55104,Want to install water meter for individual flat,Water Supply,Low,2025-12-10 15:05:07,Resolved
CF-55105,Garbage collection missed our street today,Waste-Water/Sewage,Low,2025-05-06 18:11:17,Closed
CF-55106,Query about peak hour charges,Electricity,Low,2024-07-06 03:39:20,Resolved
CF-55107,"No electricity in our locality, prolonged load shedding near Railway Station",Electricity,High,2024-07-02 17:23:08,In Progress
CF-55108,"Water supply interrupted during heat wave, dehydration risk",Water Supply,High,2024-01-27 04:10:12,In Progress
CF-55109,Need information about water quality parameters near Bus Stand,Water Supply,Low,2024-08-23 11:15:27,Resolved
CF-55110,Water bill not received this month,Water Supply,Low,2024-05-23 02:43:53,In Progress
CF-55111,"No electricity affecting entire block, no power backup available in Gandhi Nagar near Bus Stand",Electricity,High,2025-12-20 11:54:34,In Progress
CF-55112,Need information about water connection fees,Water Supply,Low,2024-05-29 22:55:20,Closed
CF-55113,Want to avail subsidy for electricity bill in Old City,Electricity,Low,2024-03-30 22:06:37,Resolved
CF-55114,Garbage collection missed our street today in Sector 12,Waste-Water/Sewage,Low,2025-09-13 20:52:49,In Progress
CF-55115,Street cleaning frequency should increase in Old City,Waste-Water/Sewage,Low,2025-07-13 13:38:34,Resolved
CF-55116,"No electricity without notice, grid failure in Residential Colony in Old City",Electricity,High,2024-12-28 17:31:16,Resolved
CF-55117,Need help understanding tariff rates,Electricity,Low,2025-07-06 12:45:44,Resolved
CF-55118,"No electricity without notice, erratic power supply near Central Park near City Hospital",Electricity,High,2024-12-31 03:52:59,Resolved
CF-55119,Need larger garbage bin for apartment complex,Waste-Water/Sewage,Low,2025-08-31 23:48:24,Closed
CF-55120,Water bill amount seems high,Water Supply,Low,2024-07-10 19:30:16,Resolved
CF-55121,"Burst pipe near electrical substation, electrocution risk - Hope for quick resolution",Water Supply,High,2024-10-17 09:38:20,Pending
CF-55122,Request to shift meter to new location near School Zone,Electricity,Low,2024-08-13 05:08:52,Closed
CF-55123,"No electricity since yesterday, low voltage problem in Industrial Area on MG Road",Electricity,High,2024-04-10 10:31:30,Resolved
CF-55124,Street cleaning frequency should increase,Waste-Water/Sewage,Low,2024-06-25 01:12:21,In Progress
CF-55125,Water bill amount seems high in VIP Area,Water Supply,Low,2024-02-28 15:18:23,Resolved
CF-55126,Request for smart meter installation near City Hospital,Electricity,Low,2025-08-23 14:35:52,In Progress
CF-55127,"No electricity since yesterday, high voltage spikes near City Hospital - Very serious issue near Central Park",Electricity,High,2025-04-05 10:09:29,Pending
CF-55128,Electricity bill not received this month,Electricity,Low,2025-10-18 07:03:04,Resolved
CF-55129,Need to update name on electricity bill,Electricity,Low,2025-11-01 11:09:29,In Progress
CF-55130,Request for recycling bin installation,Waste-Water/Sewage,Low,2025-09-28 01:25:24,Resolved
CF-55131,Garbage truck damaging road surface,Waste-Water/Sewage,Low,2024-10-25 04:11:30,Pending
CF-55132,Request for more frequent street sweeping in Old City,Waste-Water/Sewage,Low,2025-10-01 22:10:51,Pending
CF-55133,Need information about plastic waste recycling in Old City,Waste-Water/Sewage,Low,2025-05-06 09:13:50,In Progress
CF-55134,Electricity connection for agricultural pump near Market Square,Electricity,Low,2025-10-14 23:13:00,In Progress
CF-55135,"Bill amount higher than usual, need clarification in Sector 12",Electricity,Low,2024-12-11 20:47:35,Pending
CF-55136,"No water in maternity ward, new mothers suffering",Water Supply,High,2025-06-19 16:48:21,Pending
CF-55137,"No electricity affecting entire block, voltage drops to zero in Sector 12 - Very serious issue in Residential Colony",Electricity,High,2024-08-14 08:00:19,Pending
CF-55138,Request for water connection for small business near City Hospital,Water Supply,Low,2024-09-30 21:53:07,Pending
CF-55139,"Garbage burning causing air pollution, breathing issues - Immediate action needed",Waste-Water/Sewage,High,2025-08-02 17:18:47,Pending
CF-55140,"No electricity affecting entire block, inconsistent voltage near Shopping Mall on MG Road",Electricity,High,2025-01-19 16:54:55,Pending
CF-55141,Want to know water quality test results near Central Park,Water Supply,Low,2024-11-21 00:36:59,Pending
CF-55142,Contaminated well water causing mass poisoning,Water Supply,High,2024-03-04 04:35:30,Resolved
CF-55143,"No electricity across the ward, meter not responding near Central Park - Very serious issue near Market Square",Electricity,High,2025-03-01 15:40:52,Resolved
CF-55144,"Water supply interrupted during heat wave, dehydration risk - Hope for quick resolution in VIP Area",Water Supply,High,2024-07-07 14:33:13,In Progress
CF-55145,Want to apply for agricultural water connection,Water Supply,Low,2024-03-19 07:23:42,Closed
CF-55146,"Drinking water has foul smell, people getting sick in Residential Colony",Water Supply,High,2025-10-12 05:00:42,In Progress
CF-55147,"No electricity for past 8 hours, meter not responding on MG Road - Please resolve urgently",Electricity,High,2024-08-22 23:08:11,Pending
CF-55148,Request for water connection for small business in VIP Area,Water Supply,Low,2025-06-15 03:40:53,Resolved
CF-55149,Need to update name on electricity bill,Electricity,Low,2025-11-17 23:25:37,Pending
CF-55150,Want to know about green energy options,Electricity,Low,2025-05-15 20:45:02,In Progress
CF-55151,Water pressure is low in morning hours,Water Supply,Low,2025-08-23 06:23:49,Resolved
CF-55152,"Bill amount higher than usual, need clarification in VIP Area",Electricity,Low,2024-02-17 05:38:58,Closed
CF-55153,Garden waste not being collected separately near School Zone,Waste-Water/Sewage,Low,2025-08-08 06:42:16,Pending
CF-55154,"No drinking water available, children suffering - Very serious issue in VIP Area",Water Supply,High,2025-12-09 16:25:31,Closed
CF-55155,"No electricity for past 8 hours, high voltage spikes near City Hospital in Gandhi Nagar",Electricity,High,2025-12-11 09:53:46,Resolved
CF-55156,Need information about plastic waste recycling near Shopping Mall,Waste-Water/Sewage,Low,2025-06-24 21:46:11,Resolved
CF-55157,"Sewage backup in basement apartments, health emergency near Railway Station",Waste-Water/Sewage,High,2024-09-10 07:56:23,Pending
CF-55158,Plastic waste accumulation in nearby drain,Waste-Water/Sewage,Low,2025-04-07 18:23:47,Resolved
CF-55159,"No water for livestock, animals dying of thirst near Shopping Mall",Water Supply,High,2025-01-29 09:58:28,In Progress
CF-55160,Water main break flooding basement apartments near Railway Station,Water Supply,High,2024-05-10 00:51:18,In Progress
CF-55161,Want to register complaint about water wastage,Water Supply,Low,2024-08-19 04:06:43,Closed
CF-55162,Electricity connection for agricultural pump,Electricity,Low,2025-11-05 16:05:10,Resolved
CF-55163,Electricity bill not received this month,Electricity,Low,2024-10-12 01:46:29,Closed
CF-55164,Want to know water quality test results near Shopping Mall,Water Supply,Low,2024-04-17 02:42:32,In Progress
CF-55165,Sewage contamination in playground area,Waste-Water/Sewage,High,2024-09-05 17:15:55,In Progress
CF-55166,Garbage collection vehicle not coming since days near Market Square,Waste-Water/Sewage,High,2024-07-06 05:29:14,In Progress
CF-55167,"Pipe burst on main road, water flooding everywhere - Immediate action needed",Water Supply,High,2024-06-12 08:38:48,Pending
CF-55168,"Main water pipeline leaked, entire street flooded - Request immediate visit near Shopping Mall",Water Supply,High,2024-07-27 16:06:03,In Progress
CF-55169,Request for water saving device installation,Water Supply,Low,2025-05-14 10:46:37,Resolved
CF-55170,Garbage collection time needs to be earlier in Old City,Waste-Water/Sewage,Low,2025-01-04 22:40:24,Resolved
CF-55171,Query about electricity rebate scheme,Electricity,Low,2024-05-10 10:15:12,Resolved
CF-55172,Need information about water tariff rates in Commercial Complex,Water Supply,Low,2024-04-26 08:05:14,Pending
CF-55173,"Drinking water turning hair green, copper contamination - Need help ASAP in Industrial Area",Water Supply,High,2024-11-21 02:01:03,Resolved
CF-55174,Need information about plastic waste recycling,Waste-Water/Sewage,Low,2025-08-01 09:29:50,Resolved
CF-55175,Want to install rooftop solar panels,Electricity,Low,2024-05-04 16:20:48,Pending
CF-55176,Overflowing garbage bin causing rodent infestation - Hope for quick resolution in Residential Colony,Waste-Water/Sewage,High,2025-11-26 23:42:31,Resolved
CF-55177,Street light not working in our lane,Electricity,Low,2025-01-14 19:31:57,Pending
CF-55178,"Sewage line damaged by tree roots, repeated blockages",Waste-Water/Sewage,High,2024-02-04 10:07:59,In Progress
CF-55179,Request for LED street light installation,Electricity,Low,2024-07-29 03:25:10,Pending
CF-55180,Contaminated water supply causing illness in area in Residential Colony,Water Supply,High,2025-04-19 01:05:35,Resolved
CF-55181,Want to know about solar power connection process,Electricity,Low,2025-10-25 14:51:49,In Progress
CF-55182,Request for water supply schedule change,Water Supply,Low,2025-11-09 23:26:45,Pending
CF-55183,"Bill amount higher than usual, need clarification in Old City",Electricity,Low,2024-02-02 19:00:29,In Progress
CF-55184,Need information about furniture disposal near Central Park,Waste-Water/Sewage,Low,2024-04-08 03:46:00,In Progress
CF-55185,Want to install water meter for individual flat near Shopping Mall,Water Supply,Low,2024-04-02 21:19:05,Pending
CF-55186,"No electricity for past 8 hours, meter not responding in Old City in Sector 12",Electricity,High,2025-01-31 21:38:30,Pending
CF-55187,Electricity bill payment not reflecting in Residential Colony,Electricity,Low,2024-09-05 14:40:06,Resolved
CF-55188,Request for covered garbage bin installation near City Hospital,Waste-Water/Sewage,Low,2025-04-08 20:12:00,Pending
CF-55189,"No electricity since yesterday, no electricity supply near City Hospital - Please resolve urgently near School Zone",Electricity,High,2025-11-05 01:21:54,Pending
CF-55190,Waste water from slaughterhouse flowing untreated - Facing lot of problems near Market Square,Waste-Water/Sewage,High,2025-12-11 06:18:32,Pending
CF-55191,"No electricity throughout neighborhood, frequent outages in Old City - Facing lot of problems on MG Road",Electricity,High,2025-11-24 10:51:28,Pending
CF-55192,"No water for livestock, animals dying of thirst - Immediate action needed",Water Supply,High,2024-01-09 15:24:16,Pending
CF-55193,Need separate bin for glass waste in Sector 12,Waste-Water/Sewage,Low,2024-10-16 03:57:24,Resolved
CF-55194,Query about electricity rebate scheme in VIP Area,Electricity,Low,2025-04-12 10:12:44,Resolved
CF-55195,Water connection for construction site in Residential Colony,Water Supply,Low,2025-02-14 03:31:39,Resolved
CF-55196,"No electricity without notice, complete power outage near City Hospital - This is urgent near Central Park",Electricity,High,2025-08-04 19:18:15,Pending
CF-55197,"Major leak in underground water main, sinkhole risk in Gandhi Nagar",Water Supply,High,2025-08-27 09:33:17,In Progress
CF-55198,Request for smart meter installation in Sector 12,Electricity,Low,2024-02-22 06:18:38,Resolved
CF-55199,"No electricity across the ward, power fluctuations damaging appliances on MG Road - Request immediate visit near Central Park",Electricity,High,2025-03-06 23:28:10,In Progress
CF-55200,Request for load enhancement in connection near School Zone,Electricity,Low,2024-02-19 11:49:14,In Progress
CF-55201,Water scarcity affecting elderly residents badly - Request immediate visit,Water Supply,High,2025-01-10 13:26:51,In Progress
CF-55202,"No electricity affecting entire block, voltage drops to zero on MG Road near Railway Station",Electricity,High,2025-11-19 11:56:12,In Progress
CF-55203,Need information about waste reduction tips in Old City,Waste-Water/Sewage,Low,2025-04-19 13:03:29,Resolved
CF-55204,Garden waste not being collected separately,Waste-Water/Sewage,Low,2025-11-27 00:15:40,Resolved
CF-55205,Need help understanding tariff rates,Electricity,Low,2025-05-26 18:57:00,In Progress
CF-55206,Water bill not received this month in VIP Area,Water Supply,Low,2024-03-30 21:32:17,Resolved
CF-55207,Minor leakage in common area pipeline,Water Supply,Low,2024-01-10 14:13:36,Pending
CF-55208,"Tap leaking continuously, wasting water near Bus Stand",Water Supply,Low,2025-07-23 04:41:12,In Progress
CF-55209,Garbage bin placement causing traffic issue in Gandhi Nagar,Waste-Water/Sewage,Low,2025-10-20 23:10:16,Resolved
CF-55210,"No electricity for past 8 hours, inconsistent voltage in Industrial Area on MG Road",Electricity,High,2024-10-16 19:31:14,In Progress
CF-55211,Want to know about water conservation schemes near City Hospital,Water Supply,Low,2025-07-09 16:38:21,Resolved
CF-55212,"Medical waste found in public garbage bin, dangerous in Industrial Area",Waste-Water/Sewage,High,2025-12-06 06:03:39,Pending
CF-55213,"Bill amount higher than usual, need clarification",Electricity,Low,2024-08-13 14:19:17,Resolved
CF-55214,Water bill not received this month near City Hospital,Water Supply,Low,2024-05-28 03:55:17,Pending
CF-55215,Water scarcity affecting elderly residents badly - This is urgent,Water Supply,High,2025-12-15 08:18:13,In Progress
CF-55216,Need duplicate water bill copy,Water Supply,Low,2025-02-07 06:04:07,Pending
CF-55217,Need help with electricity subsidy renewal,Electricity,Low,2025-07-08 21:07:10,Resolved
CF-55218,Request for underground cabling in area in Old City,Electricity,Low,2024-07-23 16:55:03,In Progress
CF-55219,Query about rainwater harvesting scheme in Industrial Area,Water Supply,Low,2024-08-21 04:31:35,Pending
CF-55220,"Water pipeline passing through sewage line, cross contamination - Hope for quick resolution in VIP Area",Water Supply,High,2024-08-28 10:39:16,Pending
CF-55221,Need information about industrial tariff near Market Square,Electricity,Low,2024-12-24 07:46:44,Resolved
CF-55222,Query about peak hour charges near Railway Station,Electricity,Low,2024-12-05 13:14:22,Pending
CF-55223,Electricity bill dispute for vacant property in Old City,Electricity,Low,2024-01-12 23:40:19,In Progress
CF-55224,Need separate bin for glass waste,Waste-Water/Sewage,Low,2024-09-22 12:03:22,Resolved
CF-55225,Want to know about textile recycling near City Hospital,Waste-Water/Sewage,Low,2024-09-01 22:30:07,Resolved
CF-55226,"No electricity without notice, unscheduled power cuts on MG Road near City Hospital",Electricity,High,2024-06-20 13:45:25,Closed
CF-55227,Plastic waste accumulation in nearby drain,Waste-Water/Sewage,Low,2025-04-22 02:20:51,Closed
CF-55228,Request for load enhancement in connection,Electricity,Low,2024-08-07 02:09:52,In Progress
CF-55229,"No electricity across the ward, complete power outage in Sector 12 - Very serious issue near School Zone",Electricity,High,2024-12-19 09:57:07,Pending
CF-55230,Need information about demand response program near School Zone,Electricity,Low,2024-06-01 23:38:45,Resolved
CF-55231,"No electricity in our locality, frequent trippings near City Hospital near City Hospital",Electricity,High,2025-11-02 21:26:52,In Progress
CF-55232,Light flickering occasionally in street lamp,Electricity,Low,2024-08-13 20:14:08,In Progress
CF-55233,Minor power cut for 1-2 hours daily in Sector 12,Electricity,Low,2024-05-13 07:17:07,Resolved
CF-55234,"Pipe burst on main road, water flooding everywhere - Need help ASAP in Old City",Water Supply,High,2025-02-02 12:18:59,Pending
CF-55235,Request for waste collection schedule change,Waste-Water/Sewage,Low,2025-11-03 11:28:25,Resolved
CF-55236,Want to install rooftop solar panels,Electricity,Low,2024-04-29 04:11:48,In Progress
CF-55237,"Drainage cover missing, accident risk at night",Waste-Water/Sewage,High,2025-08-08 02:48:00,Pending
CF-55238,"Power fluctuation issue, appliances getting affected near School Zone",Electricity,Low,2024-05-16 03:11:20,Resolved
CF-55239,Need information about furniture disposal,Waste-Water/Sewage,Low,2025-10-21 21:42:17,Pending
CF-55240,Need information about water connection fees in Residential Colony,Water Supply,Low,2025-04-11 20:58:52,Pending
CF-55241,Need information about water tariff rates,Water Supply,Low,2025-01-15 17:30:56,Closed
CF-55242,Meter reading seems incorrect this month,Electricity,Low,2024-02-03 12:39:42,Resolved
CF-55243,Request for temporary power connection,Electricity,Low,2025-07-28 03:49:01,In Progress
CF-55244,"No water for dialysis center, patients at risk - Very serious issue",Water Supply,High,2025-10-30 00:40:34,Pending
CF-55245,Request for organic waste converter installation,Waste-Water/Sewage,Low,2024-11-18 16:31:56,In Progress
CF-55246,Water pressure is low in morning hours in Sector 12,Water Supply,Low,2024-07-26 06:57:44,Pending
CF-55247,Water pressure fluctuates throughout day in Old City,Water Supply,Low,2024-12-19 19:13:31,Resolved
CF-55248,Want to know about water conservation schemes near Market Square,Water Supply,Low,2025-10-22 21:21:09,Resolved
CF-55249,"No water for livestock, animals dying of thirst - Need help ASAP",Water Supply,High,2024-11-29 22:58:28,Pending
CF-55250,Water pressure is low in morning hours on MG Road,Water Supply,Low,2024-05-19 03:02:48,Pending
CF-55251,Light flickering occasionally in street lamp near City Hospital,Electricity,Low,2025-05-30 05:32:17,Resolved
CF-55252,Need information about industrial tariff in Commercial Complex,Electricity,Low,2025-05-03 23:22:18,Resolved
CF-55253,"No electricity since yesterday, emergency shutdown near Railway Station",Electricity,High,2024-04-24 10:59:05,In Progress
CF-55254,"Water tank cracked, debris falling into supply - This is urgent in VIP Area",Water Supply,High,2025-11-09 11:59:31,In Progress
CF-55255,"No electricity affecting entire block, complete power outage in Old City in Commercial Complex",Electricity,High,2025-11-21 03:44:46,In Progress
CF-55256,Need information about water testing laboratory,Water Supply,Low,2025-08-11 22:41:01,Closed
CF-55257,"Medical waste found in public garbage bin, dangerous",Waste-Water/Sewage,High,2025-01-09 02:30:00,In Progress
CF-55258,Need help with online water bill payment,Water Supply,Low,2025-06-08 20:01:46,Closed
CF-55259,Broken water main washing away road foundation near Bus Stand,Water Supply,High,2024-10-29 05:10:53,Pending
CF-55260,Hazardous waste dumped near school area - Please resolve urgently,Waste-Water/Sewage,High,2024-05-22 21:56:36,In Progress
CF-55261,Need help with electricity subsidy renewal in Old City,Electricity,Low,2024-06-10 15:14:34,Resolved
CF-55262,Request for waste collection schedule change,Waste-Water/Sewage,Low,2024-07-14 19:55:30,Pending
CF-55263,Need help understanding tariff rates,Electricity,Low,2024-07-14 23:18:48,Closed
CF-55264,Need information about plastic waste recycling near City Hospital,Waste-Water/Sewage,Low,2024-01-16 22:38:04,Closed
CF-55265,Street cleaning frequency should increase,Waste-Water/Sewage,Low,2025-02-07 01:18:04,Closed
CF-55266,Need information about waste segregation rules near Central Park,Waste-Water/Sewage,Low,2025-06-04 18:34:41,Resolved
CF-55267,No water for firefighting system in building - Hope for quick resolution near Central Park,Water Supply,High,2025-07-30 05:35:31,In Progress
CF-55268,"No electricity since yesterday, no supply despite payment near Shopping Mall - Please resolve urgently near Market Square",Electricity,High,2025-06-16 20:40:51,Resolved
CF-55269,Need information about water connection fees,Water Supply,Low,2025-01-15 21:40:27,Pending
CF-55270,Want to know about water conservation schemes,Water Supply,Low,2025-06-18 14:58:43,Closed
CF-55271,"No drinking water available, children suffering - Hope for quick resolution in Old City",Water Supply,High,2025-08-26 02:42:19,Resolved
CF-55272,Water filter installation request for community near Market Square,Water Supply,Low,2025-11-04 11:49:46,In Progress
CF-55273,Want to change billing address in Commercial Complex,Electricity,Low,2024-11-22 11:24:13,In Progress
CF-55274,Request for smart meter installation in Sector 12,Electricity,Low,2024-05-10 16:42:17,Pending
CF-55275,Want to change from prepaid to postpaid meter on MG Road,Electricity,Low,2024-10-30 14:45:16,Resolved
CF-55276,Want to know about water conservation schemes in Residential Colony,Water Supply,Low,2024-07-06 15:43:58,Resolved
CF-55277,Electricity connection for EV charging station,Electricity,Low,2025-07-31 18:30:16,Pending
CF-55278,Electricity bill dispute for vacant property,Electricity,Low,2025-06-04 03:31:48,Resolved
CF-55279,"No electricity for past 8 hours, no supply despite payment near Shopping Mall in Sector 12",Electricity,High,2024-02-02 07:07:12,Closed
CF-55280,Request for water supply schedule change,Water Supply,Low,2025-09-29 01:37:06,Resolved
CF-55281,Request for flushing system repair in public toilet,Water Supply,Low,2024-02-15 11:08:46,Closed
CF-55282,Need information about waste to energy program,Waste-Water/Sewage,Low,2025-04-14 07:25:12,Closed
CF-55283,"No electricity without notice, power surging causing damage in Gandhi Nagar - Need help ASAP",Electricity,High,2025-11-15 09:20:48,Resolved
CF-55284,Need help understanding tariff rates,Electricity,Low,2024-06-26 03:37:23,Resolved
CF-55285,Water bill not received this month near City Hospital,Water Supply,Low,2024-10-08 11:11:49,Pending
CF-55286,"Groundwater contamination suspected, testing needed in VIP Area",Water Supply,High,2025-05-28 01:56:59,Pending
CF-55287,"Power fluctuation issue, appliances getting affected",Electricity,Low,2024-06-29 14:29:17,In Progress
CF-55288,Request for covered garbage bin installation,Waste-Water/Sewage,Low,2025-09-22 12:37:56,Resolved
CF-55289,Request for covered garbage bin installation in Sector 12,Waste-Water/Sewage,Low,2025-02-22 14:59:23,Pending
CF-55290,"No electricity for past 8 hours, intermittent electricity in Old City near Railway Station",Electricity,High,2024-09-03 03:26:36,In Progress
CF-55291,Query about electricity rebate scheme near Bus Stand,Electricity,Low,2025-11-04 15:55:59,Resolved
CF-55292,Garden waste not being collected separately,Waste-Water/Sewage,Low,2024-02-02 13:15:38,Resolved
CF-55293,Garbage collection missed our street today in Old City,Waste-Water/Sewage,Low,2025-03-17 09:09:17,Closed
CF-55294,Request for recycling bin installation,Waste-Water/Sewage,Low,2024-07-07 14:27:58,Pending
CF-55295,Sewage overflow contaminating vegetable market in Residential Colony,Waste-Water/Sewage,High,2025-04-16 09:22:43,Resolved
CF-55296,Request for smart meter installation near Market Square,Electricity,Low,2024-05-23 13:47:16,Pending
CF-55297,Want information about hazardous waste disposal near Shopping Mall,Waste-Water/Sewage,Low,2025-12-22 08:59:18,Resolved
CF-55298,"No electricity throughout neighborhood, transformer not working near City Hospital",Electricity,High,2024-10-08 14:34:18,In Progress
CF-55299,Water pressure is low in morning hours near Bus Stand,Water Supply,Low,2024-06-04 02:34:12,Resolved
CF-55300,"No electricity throughout neighborhood, voltage drops to zero in Sector 12 - Please resolve urgently in Industrial Area",Electricity,High,2024-08-29 13:35:37,Pending
CF-55301,Want to know water quality test results in Commercial Complex,Water Supply,Low,2025-08-28 17:15:26,Pending
CF-55302,"Major leak in underground water main, sinkhole risk - Hope for quick resolution",Water Supply,High,2025-02-17 22:20:41,Pending
CF-55303,Garbage collection time needs to be earlier,Waste-Water/Sewage,Low,2024-03-29 08:00:25,Resolved
CF-55304,"No electricity in residential area, frequent outages near Railway Station near City Hospital",Electricity,High,2024-01-05 15:05:31,In Progress
CF-55305,Want to install rooftop solar panels in Commercial Complex,Electricity,Low,2025-05-30 02:11:37,Resolved
CF-55306,Need information about industrial tariff in Gandhi Nagar,Electricity,Low,2025-03-08 17:34:22,Closed
CF-55307,Contaminated well water causing mass poisoning,Water Supply,High,2024-10-29 18:56:08,Resolved
CF-55308,Query about peak hour charges,Electricity,Low,2025-12-13 19:53:30,Resolved
CF-55309,Query about rainwater harvesting scheme,Water Supply,Low,2024-11-12 08:57:49,Resolved
CF-55310,Request for pipeline cleaning in our area near School Zone,Water Supply,Low,2024-02-23 03:58:37,Resolved
CF-55311,"No electricity affecting entire block, no electricity supply in Old City - Very serious issue near City Hospital",Electricity,High,2025-05-11 23:14:29,Resolved
CF-55312,Request for time of day meter installation,Electricity,Low,2025-06-16 22:04:37,Pending
CF-55313,"Meter display not visible, need replacement near City Hospital",Electricity,Low,2025-04-12 01:48:51,Resolved
CF-55314,Water main break flooding basement apartments - Hope for quick resolution in VIP Area,Water Supply,High,2024-04-08 15:21:02,Pending
CF-55315,"Water supply cut without notice, elderly stranded in VIP Area",Water Supply,High,2025-09-04 14:02:36,Pending
CF-55316,Need clarification on sewerage charges in Industrial Area,Water Supply,Low,2024-03-11 06:42:36,Pending
CF-55317,Query about electricity rebate scheme,Electricity,Low,2024-09-05 07:10:18,In Progress
CF-55318,Want to apply for agricultural water connection in VIP Area,Water Supply,Low,2024-11-18 16:03:02,Resolved
CF-55319,Need duplicate copy of electricity bill,Electricity,Low,2024-06-12 12:01:55,Pending
CF-55320,"No electricity affecting entire block, power fluctuations damaging appliances in Sector 12 - Very serious issue",Electricity,High,2025-07-18 06:32:10,Resolved
CF-55321,Request for pipeline cleaning in our area near City Hospital,Water Supply,Low,2025-10-17 13:05:56,Pending
CF-55322,Need clarification on fuel adjustment charges in Residential Colony,Electricity,Low,2025-06-19 15:55:56,Resolved
CF-55323,Want to install water meter for individual flat in Gandhi Nagar,Water Supply,Low,2024-05-25 10:35:31,Closed
CF-55324,Request for time of day meter installation,Electricity,Low,2025-01-21 08:27:07,Pending
CF-55325,Request to shift meter to new location near City Hospital,Electricity,Low,2025-04-13 22:14:47,Resolved
CF-55326,Want to avail subsidy for electricity bill near Bus Stand,Electricity,Low,2025-01-17 04:56:17,In Progress
CF-55327,Overflowing garbage bin causing rodent infestation - Hope for quick resolution,Waste-Water/Sewage,High,2024-03-19 15:08:50,Pending
CF-55328,Water pressure so low fire hydrants useless near Railway Station,Water Supply,High,2024-12-30 15:38:56,Pending
CF-55329,Need clarification on fuel adjustment charges near Shopping Mall,Electricity,Low,2024-06-19 23:26:48,Closed
CF-55330,"No electricity in our locality, frequent outages in Sector 12 - Please resolve urgently near Bus Stand",Electricity,High,2025-02-09 01:17:18,Pending
CF-55331,"No water in tap for 3 days, emergency situation - Need help ASAP near Central Park",Water Supply,High,2025-06-13 23:30:14,Pending
CF-55332,Want to register complaint about water wastage in Commercial Complex,Water Supply,Low,2025-08-26 03:13:54,Pending
CF-55333,"No electricity without notice, unscheduled power cuts in Gandhi Nagar near Bus Stand",Electricity,High,2024-09-08 12:20:46,In Progress
CF-55334,"No electricity in our locality, voltage drops to zero in Old City - Request immediate visit near School Zone",Electricity,High,2025-11-20 02:42:07,Resolved
CF-55335,Water bill not received this month near Market Square,Water Supply,Low,2024-01-09 23:20:04,Resolved
CF-55336,Request for water tanker during maintenance,Water Supply,Low,2024-06-01 13:18:30,Resolved
CF-55337,"No electricity since yesterday, low voltage problem in Residential Colony",Electricity,High,2025-06-21 06:59:01,In Progress
