CF-121093,"Meter exploded, medical emergency",Electricity,High,2025-07-15 20:36:34,Resolved
CF-121094,"Fuse blown, for several days",Electricity,High,2025-04-07 06:47:24,In Progress
CF-121095,Light issue,Electricity,Low,2025-12-13 13:04:07,Resolved
CF-121096,Light issue,Electricity,Low,2025-12-21 13:39:19,In Progress
CF-121097,"Tank overflow, recently",Water Supply,High,2025-03-01 09:41:21,Closed
CF-121098,"Collection frequency, near temple",Waste-Water/Sewage,Low,2025-08-27 13:51:01,Resolved
CF-121099,Emergency supply,Water Supply,High,2025-05-11 15:40:07,Pending
CF-121100,"Name transfer, for past 3 days",Electricity,Low,2025-02-21 22:40:35,In Progress
CF-121101,"Drainage blocked, recently",Waste-Water/Sewage,High,2024-06-01 21:16:30,Pending
CF-121102,"Tank overflow, in gated community",Water Supply,High,2025-01-18 13:10:57,Pending
CF-121103,"Illegal dumping, for past 3 days, immediate action needed",Waste-Water/Sewage,High,2025-05-08 16:42:51,Pending
CF-121104,"Meter reading, ongoing issue",Electricity,Low,2024-11-19 10:15:36,Resolved
CF-121105,"Frequent failures, regular problem",Electricity,High,2024-07-03 14:06:46,In Progress
CF-121106,"Filter needed, in apartment complex",Water Supply,Low,2024-09-06 14:33:19,In Progress
CF-121107,Bin location,Waste-Water/Sewage,Low,2025-08-26 23:25:05,In Progress
CF-121108,Duplicate bill,Electricity,Low,2025-05-29 18:33:35,Closed
CF-121109,"New connection, regular problem",Water Supply,Low,2025-01-16 06:05:22,Resolved
CF-121110,Collection missed,Waste-Water/Sewage,Low,2025-06-30 10:34:42,In Progress
CF-121111,"More bins, in apartment complex",Waste-Water/Sewage,Low,2024-05-22 05:05:15,Closed
CF-121112,"Garbage truck, recurring issue",Waste-Water/Sewage,Low,2024-05-22 21:53:38,Closed
CF-121113,"Construction debris, since yesterday",Waste-Water/Sewage,Low,2025-07-26 12:04:53,Pending
CF-121114,"Drainage cleaning, in our locality",Waste-Water/Sewage,Low,2024-09-07 13:11:41,Resolved
CF-121115,Cleaning service,Waste-Water/Sewage,Low,2024-01-05 21:30:22,Pending
CF-121116,Payment mode,Electricity,Low,2024-01-25 16:15:02,Pending
CF-121117,"Occasional cut, for past 3 days",Electricity,Low,2025-01-27 20:16:10,In Progress
CF-121118,Intermittent power,Electricity,Low,2025-01-11 18:13:37,In Progress
CF-121119,Garbage collection,Waste-Water/Sewage,Low,2024-09-19 11:44:08,In Progress
CF-121120,Meter installation,Water Supply,Low,2025-04-26 14:28:04,Resolved
CF-121121,"Quality test, every day",Water Supply,Low,2024-11-02 12:55:36,Resolved
CF-121122,Power fluctuation,Electricity,Low,2025-04-03 01:36:36,Resolved
CF-121123,Meter testing,Electricity,Low,2025-08-28 08:10:00,Resolved
CF-121124,Billing query,Electricity,Low,2024-06-05 02:46:58,Resolved
CF-121125,"Water bill, past month",Water Supply,Low,2024-10-31 02:56:34,Closed
CF-121126,Collection timing,Waste-Water/Sewage,Low,2025-07-10 14:17:52,Closed
CF-121127,"Pipeline burst, in slum area",Water Supply,High,2024-04-04 15:52:48,Pending
CF-121128,"Billing query, in the neighborhood",Water Supply,Low,2025-03-31 03:42:36,Resolved
CF-121129,Bill correction,Electricity,Low,2025-10-08 10:26:00,Resolved
CF-121130,"Bad smell, dozens受影响",Waste-Water/Sewage,High,2024-03-02 14:24:42,In Progress
CF-121131,Billing query,Water Supply,Low,2025-04-13 06:47:00,Closed
CF-121132,"Garbage outbreak, last week",Waste-Water/Sewage,High,2025-02-16 13:16:44,In Progress
CF-121133,"Pressure problem, near hospital",Water Supply,Low,2025-02-25 17:01:16,Pending
CF-121134,Chemical smell,Water Supply,High,2025-02-09 15:14:35,In Progress
CF-121135,"Disease risk, last night",Waste-Water/Sewage,High,2025-11-07 13:25:28,Resolved
CF-121136,"Supply delay, regular problem",Water Supply,Low,2024-02-25 15:02:04,Resolved
CF-121137,"Connection fee, repeated failure",Water Supply,Low,2024-08-09 22:09:21,Resolved
CF-121138,Intermittent power,Electricity,Low,2024-08-07 09:04:18,In Progress
CF-121139,Tanker needed,Water Supply,High,2025-08-29 16:48:55,Pending
CF-121140,"Leaking main, near playground",Water Supply,High,2024-02-04 00:54:14,Pending
CF-121141,Payment not reflected,Electricity,Low,2025-12-27 01:17:21,Resolved
CF-121142,Name change,Water Supply,Low,2024-12-03 14:25:48,Closed
CF-121143,"Online payment, recurring issue",Electricity,Low,2024-05-14 22:04:37,Resolved
CF-121144,Drain cleaning,Waste-Water/Sewage,Low,2024-12-17 09:50:40,Resolved
CF-121145,"Severe shortage, near bus stand",Water Supply,High,2024-01-15 01:45:20,Pending
CF-121146,Leakage minor,Water Supply,Low,2024-08-08 21:37:37,Pending
CF-121147,"Pipeline repair, since past week",Water Supply,Low,2025-08-09 01:43:46,Resolved
CF-121148,"Overflowing gutter, in colony",Waste-Water/Sewage,High,2024-01-04 03:57:45,In Progress
CF-121149,"Pipeline broken, since morning",Water Supply,High,2025-08-14 10:58:55,Pending
CF-121150,"Water timing, this morning",Water Supply,Low,2025-08-19 19:15:16,Closed
CF-121151,Low voltage,Electricity,Low,2024-01-20 02:08:07,Resolved
CF-121152,"Blackout, in crowded area",Electricity,High,2025-01-16 05:01:32,Closed
CF-121153,"Load enhancement, in gated community",Electricity,Low,2025-12-25 02:26:29,Resolved
CF-121154,"Voltage problem, in crowded area",Electricity,Low,2025-07-22 09:39:18,Closed
CF-121155,"Repeated power cuts, affecting residents, elderly at risk",Electricity,High,2025-05-05 14:44:34,Pending
CF-121156,"Zero power, multiple times",Electricity,High,2025-11-26 10:11:41,Resolved
CF-121157,"Subsidy needed, multiple times",Electricity,Low,2024-11-22 17:32:40,In Progress
CF-121158,"Light issue, multiple times",Electricity,Low,2025-09-20 00:48:36,Closed
CF-121159,Voltage fluctuation,Electricity,High,2024-08-29 23:21:19,In Progress
CF-121160,"Low voltage, in commercial area",Electricity,Low,2024-05-01 08:16:37,Pending
CF-121161,"Tank cleaning, in commercial area",Water Supply,Low,2025-12-04 11:24:05,Resolved
CF-121162,"Chemical smell, for several days",Water Supply,High,2025-09-17 20:47:41,Pending
CF-121163,"Supply delay, since past week",Water Supply,Low,2025-01-19 09:41:15,Pending
CF-121164,"Zero power, near park",Electricity,High,2025-09-20 06:47:11,In Progress
CF-121165,"Water crisis, every day",Water Supply,High,2025-11-11 15:45:55,Pending
CF-121166,Recycling pickup,Waste-Water/Sewage,Low,2024-11-10 23:58:09,Pending
CF-121167,"Sanitation worker, for several days",Waste-Water/Sewage,Low,2024-12-01 09:09:27,Pending
CF-121168,Sewage stagnating,Waste-Water/Sewage,High,2024-06-28 05:40:17,In Progress
CF-121169,"Electric pole dangerous, last night, please resolve asap",Electricity,High,2024-11-19 20:24:56,Pending
CF-121170,"Blackout, in slum area",Electricity,High,2024-04-12 03:30:12,In Progress
CF-121171,"Power line touching tree, for several days, elderly at risk",Electricity,High,2025-05-18 18:37:21,In Progress
CF-121172,"Flooding, dangerous",Water Supply,High,2025-10-19 02:26:39,Resolved
CF-121173,"Frequent failures, continuous problem, over 100 families",Electricity,High,2025-07-15 22:27:03,Pending
CF-121174,"Payment not reflected, recently",Electricity,Low,2025-11-25 01:29:25,Resolved
CF-121175,"Complete failure, in slum area",Electricity,High,2025-04-21 08:58:56,Resolved
CF-121176,"Pipeline repair, recurring issue",Water Supply,Low,2025-02-27 05:18:06,Resolved
CF-121177,"Sewage overflow, near temple",Waste-Water/Sewage,High,2024-07-24 09:04:16,In Progress
CF-121178,"Continuous outages, for several days",Electricity,High,2025-12-15 09:05:37,Resolved
CF-121179,"Bill correction, in our locality",Water Supply,Low,2025-03-20 21:12:48,Resolved
CF-121180,"Drainage failure, past month, many residents troubled, dangerous",Waste-Water/Sewage,High,2025-09-21 04:21:25,Pending
CF-121181,"Power line touching tree, in our locality",Electricity,High,2025-08-04 11:43:06,Resolved
CF-121182,Separate bins,Waste-Water/Sewage,Low,2024-07-26 21:40:06,Resolved
CF-121183,"Frequent failures, last week",Electricity,High,2024-04-05 09:21:39,In Progress
CF-121184,Tank cleaning,Water Supply,Low,2024-06-10 18:33:26,Pending
CF-121185,"Garbage everywhere, repeated failure",Waste-Water/Sewage,High,2025-12-31 04:33:55,Resolved
CF-121186,"Chemical smell, for several days",Water Supply,High,2025-03-20 16:15:10,Resolved
CF-121187,Composting,Waste-Water/Sewage,Low,2024-05-20 18:55:26,Resolved
CF-121188,"Tariff inquiry, since past week",Water Supply,Low,2024-09-05 00:08:24,Resolved
CF-121189,"Waste smell, in colony",Waste-Water/Sewage,High,2025-05-26 20:10:12,In Progress
CF-121190,"Pipeline broken, in the neighborhood",Water Supply,High,2025-12-27 05:36:22,In Progress
CF-121191,"Power failure affecting, in commercial area",Electricity,High,2024-12-26 23:39:10,Pending
CF-121192,"Connection fee, near school",Water Supply,Low,2025-10-14 21:38:46,Resolved
CF-121193,"Pipeline repair, near park",Water Supply,Low,2025-09-04 08:59:33,Resolved
CF-121194,Drain cleaning,Waste-Water/Sewage,Low,2025-04-17 14:54:12,Resolved
CF-121195,Bill dispute,Electricity,Low,2025-05-17 23:51:06,Closed
CF-121196,"Connection shift, recently",Electricity,Low,2025-02-15 06:50:32,In Progress
CF-121197,"Low voltage, in industrial zone",Electricity,Low,2024-08-12 04:51:24,In Progress
CF-121198,"Toilet overflow, since past week, many people suffering, serious issue",Waste-Water/Sewage,High,2025-07-02 15:23:30,Closed
CF-121199,"Sewage backup, last night",Waste-Water/Sewage,High,2025-09-06 21:57:27,Pending
CF-121200,"Pressure low, near school",Water Supply,Low,2024-12-29 13:45:33,In Progress
CF-121201,Pipeline shift,Water Supply,Low,2024-11-06 16:21:24,Resolved
CF-121202,Bin location,Waste-Water/Sewage,Low,2025-09-26 20:07:16,Pending
CF-121203,"Voltage problem, in old city",Electricity,Low,2024-04-10 06:19:40,In Progress
CF-121204,"Awareness needed, in industrial zone",Waste-Water/Sewage,Low,2025-06-26 23:07:27,Resolved
CF-121205,Inverter installation,Electricity,Low,2024-06-05 12:18:43,Closed
CF-121206,"Electric pole dangerous, near temple",Electricity,High,2025-09-11 21:06:24,In Progress
CF-121207,Low voltage,Electricity,Low,2024-09-19 18:22:42,In Progress
CF-121208,Collection frequency,Waste-Water/Sewage,Low,2024-08-25 21:21:33,Resolved
CF-121209,"Complete darkness, repeated failure, whole area affected, elderly at risk",Electricity,High,2025-01-26 21:01:22,Pending
CF-121210,Online payment,Electricity,Low,2024-01-11 05:13:34,Pending
CF-121211,"Continuous outages, last week, hundreds facing, critical situation",Electricity,High,2025-12-16 18:41:21,Resolved
CF-121212,"Power outage, in apartment complex",Electricity,High,2025-11-30 17:36:56,Resolved
CF-121213,"Danger to life, affecting 50 families",Electricity,High,2024-02-28 23:24:54,Pending
CF-121214,"Sewage overflow, near railway station",Waste-Water/Sewage,High,2024-08-28 00:28:29,In Progress
CF-121215,Meter reading,Electricity,Low,2025-10-30 03:59:05,In Progress
CF-121216,"Pressure low, near hospital",Water Supply,Low,2025-09-25 22:28:16,Resolved
CF-121217,Supply query,Water Supply,Low,2024-12-05 00:46:15,Resolved
CF-121218,"Bill dispute, past month",Electricity,Low,2025-01-25 05:15:08,Resolved
CF-121219,"Leakage minor, recurring issue",Water Supply,Low,2025-02-12 16:53:56,In Progress
CF-121220,Power surge,Electricity,High,2024-04-02 13:55:36,Pending
CF-121221,Live wire,Electricity,High,2024-08-30 17:23:17,Pending
CF-121222,"Health hazard, near hospital",Water Supply,High,2024-03-03 17:03:01,In Progress
CF-121223,Bin replacement,Waste-Water/Sewage,Low,2024-02-06 03:46:39,Closed
CF-121224,"Garbage outbreak, ongoing issue",Waste-Water/Sewage,High,2024-02-29 15:47:31,In Progress
CF-121225,"High voltage, entire street suffering",Electricity,High,2025-10-02 01:35:57,Resolved
CF-121226,"Supply delay, since past week",Water Supply,Low,2025-05-04 13:24:51,In Progress
CF-121227,Rodent infestation,Waste-Water/Sewage,High,2024-12-09 11:18:37,Pending
CF-121228,"Recycling pickup, for past 3 days",Waste-Water/Sewage,Low,2025-04-22 23:04:01,Closed
CF-121229,"Rebate inquiry, repeated failure",Electricity,Low,2024-06-05 18:26:29,Pending
CF-121230,"Supply query, every day",Water Supply,Low,2024-11-18 08:11:16,In Progress
CF-121231,"Supply delay, in commercial area",Water Supply,Low,2025-10-12 03:11:59,Pending
CF-121232,"Fuse blown, this morning",Electricity,High,2025-08-07 09:05:02,Pending
CF-121233,"Tanker needed, for several days",Water Supply,High,2025-05-03 23:58:48,Pending
CF-121234,Repeated power cuts,Electricity,High,2025-07-16 09:41:10,Resolved
CF-121235,"Dustbin needed, near hospital",Waste-Water/Sewage,Low,2025-08-24 05:11:20,Resolved
CF-121236,New connection,Electricity,Low,2024-06-17 16:58:23,Closed
CF-121237,"Severe voltage drop, dangerous",Electricity,High,2025-12-21 07:43:36,Pending
CF-121238,"Payment issue, in apartment complex",Electricity,Low,2024-03-19 18:34:47,In Progress
CF-121239,"Tariff inquiry, in market area",Water Supply,Low,2024-09-26 16:12:16,Closed
CF-121240,No water supply,Water Supply,High,2024-04-10 23:36:16,In Progress
CF-121241,Awareness needed,Waste-Water/Sewage,Low,2025-10-11 01:29:44,Resolved
CF-121242,"Collection timing, in market area",Waste-Water/Sewage,Low,2024-11-29 21:33:19,In Progress
CF-121243,"Water crisis, regular problem, whole neighborhood",Water Supply,High,2025-08-08 11:20:04,Pending
CF-121244,"Chemical smell, in old city",Water Supply,High,2025-07-15 20:48:38,In Progress
CF-121245,Bin replacement,Waste-Water/Sewage,Low,2025-12-26 16:49:29,Resolved
CF-121246,"Water crisis, in commercial area",Water Supply,High,2024-01-13 11:18:30,In Progress
CF-121247,"Cleaning service, in colony",Waste-Water/Sewage,Low,2025-10-07 17:52:17,In Progress
CF-121248,"Garbage truck, in our locality",Waste-Water/Sewage,Low,2025-11-23 20:03:53,Pending
CF-121249,"Garbage not collected, near railway station",Waste-Water/Sewage,High,2025-04-23 02:34:07,Resolved
CF-121250,"Separate bins, in residential area",Waste-Water/Sewage,Low,2024-04-16 14:22:00,In Progress
CF-121251,"Dangerous pole, recently, community affected, dangerous",Electricity,High,2025-10-31 11:41:45,In Progress
CF-121252,"Complete failure, since morning, entire street suffering",Electricity,High,2025-05-29 10:46:21,Pending
CF-121253,"Payment mode, near bus stand",Electricity,Low,2025-12-12 08:37:43,Closed
CF-121254,Bulk waste,Waste-Water/Sewage,Low,2025-06-22 17:07:43,In Progress
CF-121255,"Drainage blocked, in industrial zone",Waste-Water/Sewage,High,2024-11-09 21:42:15,Pending
CF-121256,"Waste management, ongoing issue",Waste-Water/Sewage,Low,2025-12-15 08:00:18,Closed
CF-121257,"Cleaning service, in old city",Waste-Water/Sewage,Low,2024-04-21 09:34:27,Resolved
CF-121258,Construction debris,Waste-Water/Sewage,Low,2025-09-01 20:01:23,Closed
CF-121259,Blackout,Electricity,High,2025-11-29 02:47:23,In Progress
CF-121260,"Garbage everywhere, recently",Waste-Water/Sewage,High,2024-12-06 05:03:55,Pending
CF-121261,Tariff inquiry,Water Supply,Low,2024-03-20 01:14:11,Resolved
CF-121262,"Billing clarification, in gated community",Electricity,Low,2025-04-02 18:26:13,In Progress
CF-121263,Hour-long outage,Electricity,High,2024-05-07 01:48:48,Pending
CF-121264,"Drain cleaning, near park",Waste-Water/Sewage,Low,2024-03-30 15:21:44,Closed
CF-121265,Recycling pickup,Waste-Water/Sewage,Low,2024-04-18 13:00:05,In Progress
CF-121266,"Bin replacement, in commercial area",Waste-Water/Sewage,Low,2024-10-06 23:23:20,Pending
CF-121267,"Cleanliness emergency, ongoing issue, entire street suffering",Waste-Water/Sewage,High,2024-05-12 22:20:29,Pending
CF-121268,Solar setup,Electricity,Low,2025-04-13 04:39:18,Resolved
CF-121269,"Bill dispute, recently",Water Supply,Low,2025-10-04 06:33:30,Pending
CF-121270,"No electricity, near playground",Electricity,High,2025-05-24 22:43:09,Pending
CF-121271,"Tanker needed, continuous problem, multiple families, dangerous",Water Supply,High,2025-04-01 06:51:31,In Progress
CF-121272,"Dangerous transformer, since yesterday",Electricity,High,2024-05-06 18:56:57,Pending
CF-121273,"Collection timing, in crowded area",Waste-Water/Sewage,Low,2025-03-11 00:41:29,In Progress
CF-121274,"Meter reading, near playground",Electricity,Low,2025-01-29 06:02:23,In Progress
CF-121275,"Name transfer, since morning",Electricity,Low,2024-08-01 22:03:23,Resolved
CF-121276,"Solar setup, since morning",Electricity,Low,2024-04-28 01:15:27,Resolved
CF-121277,"Dangerous pole, for past 3 days",Electricity,High,2024-02-12 05:17:43,Resolved
CF-121278,"Emergency supply, recently",Water Supply,High,2024-12-28 18:20:35,In Progress
CF-121279,Connection fee,Water Supply,Low,2025-04-15 23:42:43,Pending
CF-121280,"Electrical fire, in colony",Electricity,High,2024-02-20 17:39:43,Pending
CF-121281,Continuous outages,Electricity,High,2024-08-30 10:58:43,Pending
CF-121282,"Garbage outbreak, for past 3 days",Waste-Water/Sewage,High,2024-09-29 02:23:48,Pending
CF-121283,"Billing query, for past 3 days",Electricity,Low,2025-09-03 09:31:33,Resolved
CF-121284,"Leakage minor, in the neighborhood",Water Supply,Low,2024-10-11 21:43:44,Pending
CF-121285,Load enhancement,Electricity,Low,2025-02-12 09:55:02,Resolved
CF-121286,Momentary outage,Electricity,Low,2024-09-24 05:31:27,Closed
CF-121287,"Generator needed, since yesterday",Electricity,Low,2024-07-23 11:28:29,Closed
CF-121288,Inverter installation,Electricity,Low,2025-12-09 02:26:39,Resolved
CF-121289,"Billing clarification, in colony",Electricity,Low,2025-08-11 04:52:56,Pending
CF-121290,"Deposit refund, near playground",Water Supply,Low,2025-01-25 01:48:54,Closed
CF-121291,"Tanker needed, near school",Water Supply,High,2024-07-08 10:36:05,In Progress
CF-121292,"Collection missed, in crowded area",Waste-Water/Sewage,Low,2025-08-26 23:30:33,In Progress
CF-121293,"Electric pole dangerous, for past 3 days, multiple families",Electricity,High,2025-10-19 09:45:24,Pending
CF-121294,No water days,Water Supply,High,2024-05-30 03:46:16,Resolved
CF-121295,"Connection fee, since past week",Water Supply,Low,2025-08-06 11:55:25,Resolved
CF-121296,Flickering lights,Electricity,Low,2025-02-17 17:35:50,Resolved
CF-121297,"Payment issue, in commercial area",Electricity,Low,2025-10-18 11:07:44,Resolved
CF-121298,"Drain slow, in market area",Waste-Water/Sewage,Low,2025-08-23 21:44:36,Closed
CF-121299,"More bins, since morning",Waste-Water/Sewage,Low,2025-12-23 09:52:00,Closed
CF-121300,"Timing change, near hospital",Water Supply,Low,2024-10-08 05:14:47,Closed
CF-121301,Filter needed,Water Supply,Low,2025-11-16 03:55:23,Closed
CF-121302,Intermittent power,Electricity,Low,2025-01-25 05:09:55,Resolved
CF-121303,Critical shortage,Water Supply,High,2025-10-03 12:04:49,In Progress
CF-121304,Bin repair,Waste-Water/Sewage,Low,2024-07-18 13:58:42,Resolved
CF-121305,"Tariff inquiry, near bus stand",Water Supply,Low,2025-11-24 07:09:53,Resolved
CF-121306,Deposit refund,Water Supply,Low,2024-02-13 04:27:06,Closed
CF-121307,"Tank overflow, since morning, many residents troubled, affecting children",Water Supply,High,2024-10-27 10:35:48,Pending
CF-121308,"Connection shift, last night",Electricity,Low,2025-05-10 22:36:40,Pending
CF-121309,"Drinking water unsafe, near bus stand",Water Supply,High,2025-06-29 22:34:27,Pending
CF-121310,"Drain cleaning, recurring issue",Waste-Water/Sewage,Low,2024-11-23 20:21:05,Closed
CF-121311,"Connection status, continuous problem",Electricity,Low,2025-08-03 09:02:14,Resolved
CF-121312,Minor leakage,Water Supply,Low,2024-09-13 20:23:17,Resolved
CF-121313,"Rusty water, for past 3 days, dozens受影响, affecting children",Water Supply,High,2025-02-13 10:44:11,Pending
CF-121314,Disease causing,Water Supply,High,2025-07-06 09:31:44,Pending
CF-121315,"Bill dispute, recurring issue",Water Supply,Low,2024-08-21 08:14:39,Resolved
CF-121316,Inverter installation,Electricity,Low,2025-02-12 22:05:57,In Progress
CF-121317,Name change,Water Supply,Low,2024-03-15 13:19:09,In Progress
CF-121318,"Bin replacement, in old city",Waste-Water/Sewage,Low,2025-07-28 01:25:21,In Progress
CF-121319,"Drainage query, every day",Waste-Water/Sewage,Low,2025-02-27 01:37:38,Resolved
CF-121320,"Disease risk, near hospital",Waste-Water/Sewage,High,2024-01-20 23:18:39,In Progress
CF-121321,"Name change, in our locality",Water Supply,Low,2024-06-16 07:29:02,Pending
CF-121322,Drainage cleaning,Waste-Water/Sewage,Low,2025-03-25 05:12:19,Pending
CF-121323,New connection,Water Supply,Low,2024-03-29 08:16:01,Resolved
CF-121324,"Severe voltage drop, in apartment complex",Electricity,High,2025-05-25 09:00:10,Closed
CF-121325,"Garbage not collected, near park",Waste-Water/Sewage,High,2024-10-24 22:22:09,Resolved
CF-121326,Bill correction,Water Supply,Low,2025-05-07 22:55:04,Pending
CF-121327,Billing query,Water Supply,Low,2024-01-20 01:12:52,Closed
CF-121328,"Garbage truck, since yesterday",Waste-Water/Sewage,Low,2025-09-26 14:07:33,Resolved
CF-121329,Tariff inquiry,Electricity,Low,2025-03-24 14:55:54,Resolved
CF-121330,Street cleaning,Waste-Water/Sewage,Low,2024-05-24 13:55:08,In Progress
CF-121331,"Dustbin needed, near temple",Waste-Water/Sewage,Low,2024-12-01 05:40:16,In Progress
CF-121332,Pressure problem,Water Supply,Low,2025-04-22 09:48:14,In Progress
CF-121333,"Power line down, frequent occurrence",Electricity,High,2024-05-06 19:17:03,Resolved
CF-121334,"Garbage outbreak, since yesterday",Waste-Water/Sewage,High,2025-06-08 11:57:11,Pending
CF-121335,"Transformer burnt, repeated failure",Electricity,High,2024-10-19 06:46:25,In Progress
CF-121336,"Tank cleaning, near school",Water Supply,Low,2025-06-25 20:07:31,Closed
CF-121337,"Meter installation, in industrial zone",Water Supply,Low,2024-04-13 21:27:51,In Progress
CF-121338,Garbage piling,Waste-Water/Sewage,High,2024-02-13 14:50:28,Resolved
CF-121339,"短路, in colony",Electricity,High,2024-12-26 17:26:15,Pending
CF-121340,"Supply timing, in slum area",Water Supply,Low,2025-04-03 04:22:24,Closed
CF-121341,No water supply,Water Supply,High,2024-06-28 12:16:58,Resolved
CF-121342,"Drainage failure, near playground",Waste-Water/Sewage,High,2025-01-24 16:26:22,Pending
CF-121343,"Drainage query, every day",Waste-Water/Sewage,Low,2025-03-15 19:39:09,Closed
CF-121344,"Garbage not collected, in slum area",Waste-Water/Sewage,High,2024-06-08 17:59:37,Pending
CF-121345,Uneven supply,Electricity,Low,2025-02-04 00:28:59,In Progress
CF-121346,Bill dispute,Electricity,Low,2025-06-09 08:11:08,Closed
CF-121347,"Pole down, since past week",Electricity,High,2024-11-23 11:11:42,Pending
CF-121348,"Separate bins, in old city",Waste-Water/Sewage,Low,2024-10-14 00:51:41,Resolved
CF-121349,Bin replacement,Waste-Water/Sewage,Low,2024-07-17 19:48:45,Resolved
CF-121350,"Solar setup, repeated failure",Electricity,Low,2024-11-08 02:01:06,Closed
CF-121351,"Bad smell, in our locality",Waste-Water/Sewage,High,2024-06-28 14:02:33,Pending
CF-121352,"Timing change, past month",Water Supply,Low,2024-09-17 01:06:39,Closed
CF-121353,Water timing,Water Supply,Low,2024-11-01 00:09:08,Resolved
CF-121354,"Dustbin needed, near temple",Waste-Water/Sewage,Low,2025-08-31 22:50:08,In Progress
CF-121355,Load enhancement,Electricity,Low,2025-09-17 04:15:33,Resolved
CF-121356,"Continuous outages, regular problem",Electricity,High,2024-07-01 02:02:01,In Progress
CF-121357,Spark explosion,Electricity,High,2025-10-30 10:13:40,Resolved
CF-121358,Meter testing,Electricity,Low,2024-10-03 05:03:17,Resolved
CF-121359,Garbage truck,Waste-Water/Sewage,Low,2024-03-12 22:04:55,Resolved
CF-121360,"Connection transfer, near bus stand",Water Supply,Low,2025-04-23 02:14:26,Pending
CF-121361,Meter shift,Water Supply,Low,2024-01-02 19:14:31,Resolved
CF-121362,"Generator needed, in market area",Electricity,Low,2025-10-21 19:17:15,Resolved
CF-121363,"Dangerous transformer, for past 3 days",Electricity,High,2025-08-20 15:03:09,Pending
CF-121364,"Bin location, since morning",Waste-Water/Sewage,Low,2025-03-04 08:10:15,Pending
CF-121365,Power fluctuation,Electricity,Low,2025-08-16 05:04:13,In Progress
CF-121366,Power fluctuation,Electricity,Low,2025-01-08 22:21:41,In Progress
CF-121367,"No water for cooking, in apartment complex",Water Supply,High,2025-03-28 16:19:44,Pending
CF-121368,"Supply timing, frequent occurrence",Water Supply,Low,2025-04-06 16:18:22,Resolved
CF-121369,Water crisis,Water Supply,High,2025-07-19 20:35:18,Pending
CF-121370,"Sewage on road, ongoing issue, emergency",Waste-Water/Sewage,High,2025-07-12 11:45:03,Closed
CF-121371,Tank cleaning,Water Supply,Low,2024-12-28 13:15:05,In Progress
CF-121372,"Garbage truck, regular problem",Waste-Water/Sewage,Low,2024-01-08 11:39:28,Pending
CF-121373,Payment issue,Electricity,Low,2024-10-29 09:24:14,Pending
CF-121374,Garbage truck,Waste-Water/Sewage,Low,2025-12-06 22:11:21,In Progress
CF-121375,"Flickering lights, near park",Electricity,Low,2025-04-23 06:00:50,Resolved
CF-121376,Illegal dumping,Waste-Water/Sewage,High,2024-10-27 15:39:30,Pending
CF-121377,No power days,Electricity,High,2025-07-19 02:52:08,Resolved
CF-121378,"Sewage backup, every day",Waste-Water/Sewage,High,2024-03-01 02:09:56,Pending
CF-121379,"Drinking water unsafe, past month",Water Supply,High,2025-06-19 13:40:35,Pending
CF-121380,Collection timing,Waste-Water/Sewage,Low,2025-06-28 05:23:00,Resolved
CF-121381,"Duplicate bill, for several days",Electricity,Low,2024-03-08 02:39:14,Pending
CF-121382,"Smelly water, in gated community",Water Supply,High,2025-07-11 10:59:47,In Progress
CF-121383,"Leakage minor, since yesterday",Water Supply,Low,2025-02-15 21:26:41,Resolved
CF-121384,"Collection frequency, near temple",Waste-Water/Sewage,Low,2025-03-31 04:03:44,Resolved
CF-121385,"Severe shortage, in slum area",Water Supply,High,2024-03-24 18:28:40,Pending
CF-121386,"Garbage crisis, near bus stand",Waste-Water/Sewage,High,2024-12-03 20:15:00,In Progress
CF-121387,"Light issue, since yesterday",Electricity,Low,2024-06-13 12:57:16,Resolved
CF-121388,"Disease risk, elderly at risk",Waste-Water/Sewage,High,2025-01-29 16:39:49,Pending
CF-121389,"Awareness needed, near bus stand",Waste-Water/Sewage,Low,2025-11-26 12:04:24,Pending
CF-121390,"Separate bins, in old city",Waste-Water/Sewage,Low,2025-01-31 07:49:30,Pending
CF-121391,"Power line down, in the neighborhood",Electricity,High,2024-10-08 21:37:25,In Progress
CF-121392,Pressure problem,Water Supply,Low,2024-01-28 23:02:46,Resolved
CF-121393,"Dustbin needed, frequent occurrence",Waste-Water/Sewage,Low,2025-05-13 17:15:47,In Progress
CF-121394,"Health hazard, last week",Water Supply,High,2024-10-15 02:13:30,Pending
CF-121395,"Illegal dumping, since past week",Waste-Water/Sewage,High,2025-09-01 13:32:40,Resolved
CF-121396,"Bad smell, continuous problem",Waste-Water/Sewage,High,2024-12-04 17:29:33,Pending
CF-121397,"Brown water, recently",Water Supply,High,2025-02-13 17:22:48,Closed
CF-121398,"Dirty water, last week, whole area affected",Water Supply,High,2025-11-27 16:21:12,Pending
CF-121399,"Occasional cut, in commercial area",Electricity,Low,2025-07-02 23:14:23,Resolved
CF-121400,Pressure problem,Water Supply,Low,2024-05-10 15:37:22,Pending
CF-121401,New connection,Water Supply,Low,2024-06-26 16:45:17,Resolved
CF-121402,"Choked drain, in market area",Waste-Water/Sewage,High,2024-10-22 20:32:46,Resolved
CF-121403,"Drain cleaning, near temple",Waste-Water/Sewage,Low,2025-07-16 12:59:43,Resolved
