Complaint_ID,Complaint_Text,Category,Severity,Date,Status
CF-51918,"No electricity in residential area, frequent outages in Sector 12 - Immediate action needed near Central Park",Electricity,High,2024-04-09 04:59:07,Resolved
CF-51919,"No electricity affecting entire block, low voltage problem in Old City - Immediate action needed",Electricity,High,2024-09-23 03:00:50,Pending
CF-51920,Want to install rooftop solar panels,Electricity,Low,2025-09-04 04:59:52,Pending
CF-51921,Need help with electricity subsidy renewal on MG Road,Electricity,Low,2024-07-10 17:45:46,Pending
CF-51922,"No electricity since yesterday, no electricity supply in Residential Colony - This is urgent in Residential Colony",Electricity,High,2025-08-04 10:40:45,Pending
CF-51923,Need clarification on bulk waste charges near School Zone,Waste-Water/Sewage,Low,2025-04-23 15:48:24,In Progress
CF-51924,Need information about demand response program near Bus Stand,Electricity,Low,2024-05-21 14:09:06,In Progress
CF-51925,Request for water connection for small business,Water Supply,Low,2024-06-20 12:06:38,Closed
CF-51926,Request for water tanker during maintenance,Water Supply,Low,2025-07-12 06:54:41,Pending
CF-51927,"No electricity without notice, low voltage problem in Sector 12 - Please resolve urgently near Market Square",Electricity,High,2025-10-18 22:57:47,In Progress
CF-51928,"Groundwater contamination suspected, testing needed",Water Supply,High,2024-06-04 05:27:23,Pending
CF-51929,Query about electricity rebate scheme,Electricity,Low,2025-10-25 06:41:29,In Progress
CF-51930,Need to apply for new water connection in Commercial Complex,Water Supply,Low,2025-10-21 07:26:58,Closed
CF-51931,Request for water connection for small business,Water Supply,Low,2025-11-30 22:00:42,Resolved
CF-51932,"Power cut since morning, entire house is dark - Very serious issue near Central Park",Electricity,High,2024-08-21 15:51:38,Pending
CF-51933,Request for recycling bin installation,Waste-Water/Sewage,Low,2024-09-26 10:40:53,Resolved
CF-51934,Street cleaning frequency should increase,Waste-Water/Sewage,Low,2025-11-01 11:40:09,Resolved
CF-51935,Request for water saving device installation,Water Supply,Low,2025-10-12 10:25:08,Closed
CF-51936,"No electricity throughout neighborhood, power surging causing damage in Sector 12 - Request immediate visit in Old City",Electricity,High,2024-01-08 14:10:09,Pending
CF-51937,Request for covered garbage bin installation,Waste-Water/Sewage,Low,2025-03-04 11:57:44,In Progress
CF-51938,Request for waste collection schedule change near School Zone,Waste-Water/Sewage,Low,2024-07-21 13:59:38,Pending
CF-51939,"No electricity for past 8 hours, inconsistent voltage near Central Park - Facing lot of problems near Shopping Mall",Electricity,High,2024-10-09 07:44:21,Pending
CF-51940,"No electricity affecting entire block, emergency shutdown near Central Park - Facing lot of problems in Sector 12",Electricity,High,2024-09-25 23:46:37,Pending
CF-51941,Request for flushing system repair in public toilet in Gandhi Nagar,Water Supply,Low,2025-11-08 17:03:18,In Progress
CF-51942,Want to install rooftop solar panels,Electricity,Low,2025-02-07 16:47:50,Resolved
CF-51943,Sewage contamination in playground area - This is urgent in Commercial Complex,Waste-Water/Sewage,High,2024-03-13 11:14:19,In Progress
CF-51944,"No electricity since yesterday, unscheduled power cuts near Shopping Mall - Need help ASAP",Electricity,High,2025-07-08 12:50:28,In Progress
CF-51945,Request to shift meter to new location,Electricity,Low,2024-10-07 03:39:52,Resolved
CF-51946,Garden waste not being collected separately near Railway Station,Waste-Water/Sewage,Low,2025-12-01 18:49:53,In Progress
CF-51947,Clogged sewer line causing toilet overflow in hospital - Very serious issue near Shopping Mall,Waste-Water/Sewage,High,2024-04-04 06:00:48,Resolved
CF-51948,Request for community composting facility in Industrial Area,Waste-Water/Sewage,Low,2024-05-24 18:01:40,Closed
CF-51949,Need help with electricity subsidy renewal near Shopping Mall,Electricity,Low,2024-06-04 06:10:41,In Progress
CF-51950,Need separate bin for glass waste in Residential Colony,Waste-Water/Sewage,Low,2025-06-10 12:04:22,Pending
CF-51951,Water connection transfer after inheritance on MG Road,Water Supply,Low,2025-05-04 16:21:39,Resolved
CF-51952,Electricity meter testing request in Industrial Area,Electricity,Low,2025-01-14 04:13:15,In Progress
CF-51953,Garden water connection needs activation in Old City,Water Supply,Low,2025-05-27 12:03:37,Closed
CF-51954,"No electricity for past 8 hours, complete power outage near Railway Station - Hope for quick resolution near Central Park",Electricity,High,2024-08-16 15:40:37,Pending
CF-51955,Request for temporary power connection in VIP Area,Electricity,Low,2025-03-16 01:28:49,Resolved
CF-51956,"No electricity throughout neighborhood, complete power outage in Residential Colony in Industrial Area",Electricity,High,2024-06-29 19:14:52,Pending
CF-51957,Request for more sanitation workers near Railway Station,Waste-Water/Sewage,Low,2025-10-16 19:38:46,In Progress
CF-51958,"No electricity affecting entire block, erratic power supply in Gandhi Nagar - Very serious issue",Electricity,High,2025-09-29 06:55:51,Resolved
CF-51959,Water bill not received this month in Industrial Area,Water Supply,Low,2025-02-09 07:34:01,In Progress
CF-51960,"No electricity affecting entire block, erratic power supply in Residential Colony - Facing lot of problems",Electricity,High,2025-02-14 18:41:50,Pending
CF-51961,Garden water connection needs activation in Gandhi Nagar,Water Supply,Low,2024-08-01 11:52:57,In Progress
CF-51962,Request for new electricity connection,Electricity,Low,2024-03-22 04:45:27,Pending
CF-51963,Waste accumulation causing cholera cases in slum - Hope for quick resolution in Old City,Waste-Water/Sewage,High,2025-04-25 08:11:19,Resolved
CF-51964,Want to report illegal dumping spot,Waste-Water/Sewage,Low,2025-01-13 23:49:40,In Progress
CF-51965,Water contamination from agricultural pesticide runoff - This is urgent near Railway Station,Water Supply,High,2024-08-06 12:34:15,In Progress
CF-51966,Garbage truck accident spilling waste on highway - Facing lot of problems near City Hospital,Waste-Water/Sewage,High,2025-01-01 01:39:00,Pending
CF-51967,Request for drain cleaning before monsoon in Commercial Complex,Waste-Water/Sewage,Low,2024-06-15 00:24:38,Resolved
CF-51968,"Bill amount higher than usual, need clarification",Electricity,Low,2025-01-20 18:09:22,Resolved
CF-51969,"No water for livestock, animals dying of thirst - This is urgent",Water Supply,High,2025-01-01 01:14:18,Pending
CF-51970,"Burst pipe near electrical substation, electrocution risk - Please resolve urgently in VIP Area",Water Supply,High,2025-02-05 09:06:05,Pending
CF-51971,"No electricity in our locality, intermittent electricity in Sector 12 - Please resolve urgently near Shopping Mall",Electricity,High,2024-04-13 04:08:41,In Progress
CF-51972,"No electricity throughout neighborhood, transformer not working near Shopping Mall - Immediate action needed",Electricity,High,2024-01-30 06:37:19,In Progress
CF-51973,Want to avail subsidy for electricity bill,Electricity,Low,2025-12-18 14:39:32,Resolved
CF-51974,"No drinking water available, children suffering in VIP Area",Water Supply,High,2025-01-23 17:48:42,Pending
CF-51975,Minor leakage in common area pipeline near City Hospital,Water Supply,Low,2024-05-15 13:53:17,In Progress
CF-51976,"No electricity in residential area, frequent trippings in Residential Colony in Old City",Electricity,High,2024-04-10 20:09:12,Resolved
CF-51977,Request for water saving device installation in Industrial Area,Water Supply,Low,2024-03-20 21:54:33,Resolved
CF-51978,Request for pipeline cleaning in our area,Water Supply,Low,2024-08-03 10:36:24,Resolved
CF-51979,Request for smart meter installation near Market Square,Electricity,Low,2025-07-12 00:42:40,Resolved
CF-51980,"No electricity across the ward, power fluctuations damaging appliances in Residential Colony - Request immediate visit in Sector 12",Electricity,High,2025-04-25 12:59:46,In Progress
CF-51981,Request for underground cabling in area,Electricity,Low,2025-04-16 08:01:31,Resolved
CF-51982,Query about rainwater harvesting scheme near Central Park,Water Supply,Low,2025-08-24 11:40:21,Resolved
CF-51983,"No electricity since yesterday, high voltage spikes near City Hospital on MG Road",Electricity,High,2025-05-13 06:19:17,Closed
CF-51984,"Main water pipeline leaked, entire street flooded in Gandhi Nagar",Water Supply,High,2024-12-30 20:40:08,Resolved
CF-51985,Query about electricity rebate scheme,Electricity,Low,2025-01-18 09:30:37,Resolved
CF-51986,Garbage accumulation causing dengue outbreak - Very serious issue,Waste-Water/Sewage,High,2024-01-20 08:46:28,Resolved
CF-51987,"No water in tap for 3 days, emergency situation in Industrial Area",Water Supply,High,2024-07-13 20:01:39,In Progress
CF-51988,Need duplicate water bill copy,Water Supply,Low,2025-01-30 11:56:07,Pending
CF-51989,Need information about water connection fees near Shopping Mall,Water Supply,Low,2024-11-04 09:59:36,In Progress
CF-51990,"Water tank cracked, debris falling into supply near Shopping Mall",Water Supply,High,2024-03-11 00:27:12,Pending
CF-51991,Need help with electricity subsidy renewal,Electricity,Low,2024-04-23 20:38:42,Resolved
CF-51992,"Water is muddy and brown, health hazard",Water Supply,High,2025-09-20 07:35:05,Resolved
CF-51993,"Water is muddy and brown, health hazard",Water Supply,High,2024-09-07 04:38:38,Pending
CF-51994,Water filter installation request for community,Water Supply,Low,2025-06-25 16:12:12,Resolved
CF-51995,"No electricity for past 8 hours, no electricity supply near Railway Station - Need help ASAP in Old City",Electricity,High,2025-08-25 16:18:46,Pending
CF-51996,"Drinking water has foul smell, people getting sick",Water Supply,High,2025-06-30 07:07:15,In Progress
CF-51997,Sewage contamination in playground area - This is urgent near Railway Station,Waste-Water/Sewage,High,2025-01-05 10:54:42,Pending
CF-51998,Want to know about textile recycling in Residential Colony,Waste-Water/Sewage,Low,2025-07-21 08:56:40,In Progress
CF-51999,"No electricity in residential area, power surging causing damage near Central Park",Electricity,High,2024-11-12 14:56:24,In Progress
CF-52000,Burst water pipe damaging historical monument foundation near City Hospital,Water Supply,High,2024-06-05 13:30:29,Resolved
CF-52001,Need clarification on fuel adjustment charges in VIP Area,Electricity,Low,2024-10-19 11:41:44,In Progress
CF-52002,Water supply line damaged by construction work - Facing lot of problems,Water Supply,High,2024-02-02 05:32:51,In Progress
CF-52003,Water contamination from agricultural pesticide runoff in Residential Colony,Water Supply,High,2025-09-19 21:18:56,Pending
CF-52004,Broken water main washing away road foundation,Water Supply,High,2024-02-07 13:11:35,Pending
CF-52005,"No electricity affecting entire block, unscheduled power cuts on MG Road - Very serious issue near School Zone",Electricity,High,2024-11-22 10:35:40,In Progress
CF-52006,Electricity bill not received this month near Bus Stand,Electricity,Low,2025-11-15 01:30:41,Pending
CF-52007,Electricity connection for agricultural pump in VIP Area,Electricity,Low,2025-09-18 15:08:29,Resolved
CF-52008,"Main water pipeline leaked, entire street flooded - Immediate action needed",Water Supply,High,2025-03-22 02:34:38,In Progress
CF-52009,Need to apply for new water connection near Bus Stand,Water Supply,Low,2025-08-13 18:00:26,Resolved
CF-52010,Request for waste collection schedule change near Bus Stand,Waste-Water/Sewage,Low,2024-05-17 01:44:50,In Progress
CF-52011,Need help with water connection for rental property in Commercial Complex,Water Supply,Low,2024-04-27 02:25:12,Resolved
CF-52012,Request for water connection for small business,Water Supply,Low,2024-06-15 15:34:18,In Progress
CF-52013,"No electricity affecting entire block, intermittent electricity on MG Road - Very serious issue in Gandhi Nagar",Electricity,High,2025-12-21 05:17:46,In Progress
CF-52014,Want to know about water conservation schemes near School Zone,Water Supply,Low,2025-03-29 18:29:50,Closed
CF-52015,Garden water connection needs activation near Bus Stand,Water Supply,Low,2024-01-04 09:01:01,In Progress
CF-52016,Waste water from chemical lab entering municipal drain - Need help ASAP in VIP Area,Waste-Water/Sewage,High,2024-12-24 20:50:17,Pending
CF-52017,Water pressure fluctuates throughout day near Railway Station,Water Supply,Low,2025-12-23 11:40:05,In Progress
CF-52018,Request for water tanker during maintenance near Railway Station,Water Supply,Low,2025-09-10 18:45:26,In Progress
CF-52019,"No electricity since yesterday, complete power outage in Residential Colony - Facing lot of problems in Industrial Area",Electricity,High,2024-09-15 07:03:49,Pending
CF-52020,"No electricity for past 8 hours, intermittent electricity near Shopping Mall - Hope for quick resolution in Commercial Complex",Electricity,High,2024-11-14 07:13:47,Pending
CF-52021,Request for water connection for small business,Water Supply,Low,2025-11-10 00:54:33,Resolved
CF-52022,"Water logging due to broken pipeline, mosquito breeding in Residential Colony",Water Supply,High,2025-08-28 21:13:31,Resolved
CF-52023,"Water meter not working, need replacement near Central Park",Water Supply,Low,2025-08-10 00:58:10,Pending
CF-52024,Garbage truck accident spilling waste on highway - This is urgent in Residential Colony,Waste-Water/Sewage,High,2025-08-18 09:59:26,In Progress
CF-52025,Request to change name on water bill near School Zone,Water Supply,Low,2024-02-26 17:51:37,Closed
CF-52026,Need larger garbage bin for apartment complex,Waste-Water/Sewage,Low,2025-07-17 18:49:04,Resolved
CF-52027,Need clarification on fuel adjustment charges near Shopping Mall,Electricity,Low,2025-09-07 23:21:04,Pending
CF-52028,Request for waste collection schedule change in Old City,Waste-Water/Sewage,Low,2024-07-28 07:25:16,Resolved
CF-52029,Clogged sewer line causing toilet overflow in hospital - Very serious issue in VIP Area,Waste-Water/Sewage,High,2025-01-17 08:59:49,In Progress
CF-52030,"No electricity across the ward, complete power outage in Industrial Area",Electricity,High,2024-04-25 23:59:03,Closed
CF-52031,Garbage collection time needs to be earlier,Waste-Water/Sewage,Low,2024-04-09 00:59:39,Resolved
CF-52032,"Groundwater contamination suspected, testing needed near Bus Stand",Water Supply,High,2024-12-17 22:02:16,Pending
CF-52033,"No electricity since yesterday, meter not responding in Gandhi Nagar - Request immediate visit",Electricity,High,2024-01-19 21:42:53,In Progress
CF-52034,Request for drain cleaning before monsoon,Waste-Water/Sewage,Low,2025-03-17 01:16:17,Resolved
CF-52035,Electricity meter testing request in Commercial Complex,Electricity,Low,2024-12-28 12:59:32,Pending
CF-52036,Pipeline rupture causing traffic chaos on highway,Water Supply,High,2025-05-15 04:10:39,Pending
CF-52037,Water contamination from chemical factory runoff near School Zone,Water Supply,High,2025-07-30 08:21:02,Pending
CF-52038,Want to report illegal dumping spot,Waste-Water/Sewage,Low,2024-08-18 12:19:52,Pending
CF-52039,Electricity bill payment not reflecting,Electricity,Low,2024-07-03 06:46:42,In Progress
CF-52040,"No electricity since yesterday, voltage drops to zero in Old City - Need help ASAP near Shopping Mall",Electricity,High,2025-12-03 00:36:15,Pending
CF-52041,Meter reading seems incorrect this month on MG Road,Electricity,Low,2025-08-23 14:11:37,Pending
CF-52042,Contaminated water causing diarrhea in children - Need help ASAP in Industrial Area,Water Supply,High,2025-06-10 05:03:27,Pending
CF-52043,"No water for dialysis center, patients at risk near Central Park",Water Supply,High,2025-10-18 05:10:55,Pending
CF-52044,Request for temporary power connection,Electricity,Low,2025-10-25 15:25:04,Resolved
CF-52045,"No electricity for past 8 hours, unscheduled power cuts in Sector 12 - Hope for quick resolution on MG Road",Electricity,High,2025-04-13 15:11:58,In Progress
CF-52046,Electricity bill not received this month in Old City,Electricity,Low,2025-05-02 00:16:06,Closed
CF-52047,"No electricity in our locality, no supply despite payment in Old City - Facing lot of problems",Electricity,High,2024-12-26 16:35:27,Pending
CF-52048,"No electricity without notice, power surging causing damage near Central Park - Need help ASAP on MG Road",Electricity,High,2024-08-29 20:36:36,Pending
CF-52049,Request for underground cabling in area,Electricity,Low,2025-01-05 12:17:07,Pending
CF-52050,"Tap leaking continuously, wasting water near Central Park",Water Supply,Low,2024-04-11 02:12:51,Resolved
CF-52051,Request for water supply schedule change near School Zone,Water Supply,Low,2024-04-23 23:58:42,Resolved
CF-52052,Sewage contamination in playground area - Please resolve urgently,Waste-Water/Sewage,High,2025-09-15 12:44:58,Pending
CF-52053,"Tap leaking continuously, wasting water on MG Road",Water Supply,Low,2025-09-02 03:58:40,Pending
CF-52054,Request for community composting facility near School Zone,Waste-Water/Sewage,Low,2024-07-08 08:55:31,Resolved
CF-52055,"No electricity for past 8 hours, intermittent electricity on MG Road - This is urgent",Electricity,High,2025-01-23 06:20:26,Resolved
CF-52056,"Waste water contaminating nearby lake, fish dying - Need help ASAP in Sector 12",Waste-Water/Sewage,High,2024-05-20 13:53:54,Resolved
CF-52057,Need information about industrial tariff in Gandhi Nagar,Electricity,Low,2024-10-28 09:53:15,Resolved
CF-52058,Need help with net metering application in Old City,Electricity,Low,2024-12-08 12:00:46,In Progress
CF-52059,Want to know about green energy options,Electricity,Low,2024-03-17 01:14:10,In Progress
CF-52060,Request to shift meter to new location,Electricity,Low,2025-02-07 10:56:12,In Progress
CF-52061,"Drainage system completely choked, backflow in toilets - Immediate action needed in VIP Area",Waste-Water/Sewage,High,2025-03-15 18:50:48,Pending
CF-52062,Broken water main washing away road foundation near School Zone,Water Supply,High,2024-05-21 20:04:01,Resolved
CF-52063,Water connection transfer after inheritance near Market Square,Water Supply,Low,2025-01-24 15:12:49,Resolved
CF-52064,Request for pipeline cleaning in our area in Sector 12,Water Supply,Low,2024-12-06 19:51:31,Resolved
CF-52065,Request for underground cabling in area,Electricity,Low,2025-07-26 22:24:57,Resolved
CF-52066,Want to avail subsidy for electricity bill,Electricity,Low,2025-08-22 23:56:37,Resolved
CF-52067,"No water for dialysis center, patients at risk",Water Supply,High,2024-08-21 10:07:30,Resolved
CF-52068,Bulk waste disposal request for house renovation near Railway Station,Waste-Water/Sewage,Low,2024-12-30 14:45:15,Pending
CF-52069,Want to know about solar power connection process,Electricity,Low,2025-12-18 05:48:14,Resolved
CF-52070,"No electricity throughout neighborhood, no supply despite payment near Central Park - Request immediate visit",Electricity,High,2024-07-16 03:41:03,Pending
CF-52071,Garbage truck accident spilling waste on highway - This is urgent,Waste-Water/Sewage,High,2024-01-31 06:16:52,In Progress
CF-52072,Need help understanding tariff rates in Industrial Area,Electricity,Low,2025-01-31 20:11:45,In Progress
CF-52073,Request for water connection for small business,Water Supply,Low,2025-07-21 15:25:58,Closed
CF-52074,"No electricity since yesterday, voltage drops to zero in Gandhi Nagar - Facing lot of problems",Electricity,High,2025-08-18 19:07:00,Pending
CF-52075,Garbage accumulation causing dengue outbreak - Need help ASAP near Bus Stand,Waste-Water/Sewage,High,2024-08-07 06:06:14,Resolved
CF-52076,Electricity connection transfer due to house sale in VIP Area,Electricity,Low,2024-10-22 14:59:22,Resolved
CF-52077,"No water for dialysis center, patients at risk - Very serious issue",Water Supply,High,2024-05-24 05:17:56,Resolved
CF-52078,"No electricity throughout neighborhood, power fluctuations damaging appliances in Sector 12 - Request immediate visit",Electricity,High,2024-12-15 07:55:38,Resolved
CF-52079,"Water pipeline passing through sewage line, cross contamination - Request immediate visit in Industrial Area",Water Supply,High,2024-09-24 01:34:38,In Progress
CF-52080,"No electricity for past 8 hours, frequent outages near City Hospital",Electricity,High,2025-09-20 09:09:50,Resolved
CF-52081,"No electricity without notice, frequent outages in Old City near School Zone",Electricity,High,2024-02-05 00:46:56,Pending
CF-52082,Want to organize neighborhood cleanup drive near Bus Stand,Waste-Water/Sewage,Low,2025-07-28 18:12:42,Closed
CF-52083,"Water supply truck overturning, no alternative arrangement in Commercial Complex",Water Supply,High,2025-12-25 05:49:45,Pending
CF-52084,Need information about demand response program near Shopping Mall,Electricity,Low,2025-07-25 23:38:03,Pending
CF-52085,"Garbage dump near temple, devotees suffering - Facing lot of problems in Sector 12",Waste-Water/Sewage,High,2025-11-21 07:01:51,Pending
CF-52086,Need help with electricity subsidy renewal in VIP Area,Electricity,Low,2024-10-26 13:05:21,Resolved
CF-52087,"No water for livestock, animals dying of thirst - Hope for quick resolution",Water Supply,High,2025-08-21 02:32:32,Pending
CF-52088,"No drinking water available, children suffering - Please resolve urgently",Water Supply,High,2025-11-24 15:06:08,Resolved
CF-52089,Request for water tanker during maintenance in VIP Area,Water Supply,Low,2024-11-08 14:52:12,Pending
CF-52090,Request for water connection for community center in Industrial Area,Water Supply,Low,2025-10-02 02:17:20,Resolved
CF-52091,Want to install water meter for individual flat near Bus Stand,Water Supply,Low,2025-05-09 03:42:52,Pending
CF-52092,Minor drainage slow drainage issue near City Hospital,Waste-Water/Sewage,Low,2024-06-10 00:21:07,Pending
CF-52093,"No drinking water available, children suffering - Please resolve urgently",Water Supply,High,2024-12-27 01:14:06,In Progress
CF-52094,Waste accumulation causing cholera cases in slum - Need help ASAP,Waste-Water/Sewage,High,2024-01-04 09:36:46,Resolved
CF-52095,"No electricity in our locality, power surging causing damage in Sector 12 - Please resolve urgently",Electricity,High,2024-09-05 13:08:05,In Progress
CF-52096,"No electricity for past 8 hours, high voltage spikes near Shopping Mall - Request immediate visit near Central Park",Electricity,High,2025-07-14 03:25:54,Pending
CF-52097,Garbage collection time needs to be earlier in Commercial Complex,Waste-Water/Sewage,Low,2024-07-02 12:42:50,Resolved
CF-52098,"Meter display not visible, need replacement",Electricity,Low,2025-06-11 09:40:35,Resolved
CF-52099,Want to know about water conservation schemes,Water Supply,Low,2024-11-23 14:13:58,In Progress
CF-52100,"Electricity pole leaning dangerously, may fall anytime in Sector 12",Electricity,High,2025-01-24 10:01:49,In Progress
CF-52101,Request for water connection for small business near Central Park,Water Supply,Low,2024-01-16 07:53:49,Resolved
CF-52102,"No electricity for past 8 hours, frequent outages on MG Road - Request immediate visit",Electricity,High,2024-11-29 10:36:09,Pending
CF-52103,Request for time of day meter installation near Railway Station,Electricity,Low,2024-01-04 00:43:12,In Progress
CF-52104,"No electricity for past 8 hours, voltage drops to zero in Old City near City Hospital",Electricity,High,2025-08-01 10:38:09,Closed
CF-52105,Request for time of day meter installation in Sector 12,Electricity,Low,2025-10-04 14:28:22,Closed
CF-52106,"No electricity in our locality, emergency shutdown near City Hospital",Electricity,High,2025-05-18 17:28:19,In Progress
CF-52107,Water filter installation request for community in VIP Area,Water Supply,Low,2024-05-15 07:06:58,In Progress
CF-52108,Burst water pipe damaging historical monument foundation,Water Supply,High,2025-08-03 03:55:05,Pending
CF-52109,Construction debris removal needed,Waste-Water/Sewage,Low,2025-02-25 14:26:01,In Progress
CF-52110,Need help with water meter reading correction,Water Supply,Low,2025-10-28 18:21:20,Resolved
CF-52111,"No electricity without notice, no supply despite payment in Industrial Area",Electricity,High,2025-04-27 18:47:26,In Progress
CF-52112,"No electricity throughout neighborhood, power fluctuations damaging appliances on MG Road near Railway Station",Electricity,High,2024-06-05 03:57:04,Pending
CF-52113,Pipeline rupture causing traffic chaos on highway - Please resolve urgently near Shopping Mall,Water Supply,High,2024-04-09 01:49:25,Pending
CF-52114,Garden waste not being collected separately in Commercial Complex,Waste-Water/Sewage,Low,2024-01-11 00:40:03,Resolved
CF-52115,"Water meter not working, need replacement",Water Supply,Low,2024-01-04 20:43:53,Resolved
CF-52116,Need duplicate water bill copy in Residential Colony,Water Supply,Low,2024-02-06 18:23:24,In Progress
CF-52117,Request for underground cabling in area in Industrial Area,Electricity,Low,2024-06-03 13:19:45,Resolved
CF-52118,"No electricity across the ward, transformer not working near Central Park - Request immediate visit near Bus Stand",Electricity,High,2025-05-26 06:22:57,Pending
CF-52119,Request for water tanker during maintenance,Water Supply,Low,2024-07-23 18:33:09,Closed
CF-52120,"Drinking water turning hair green, copper contamination - This is urgent near City Hospital",Water Supply,High,2025-03-30 14:04:42,Pending
CF-52121,"No electricity since yesterday, grid failure near City Hospital - This is urgent in Commercial Complex",Electricity,High,2024-03-21 08:55:32,Pending
CF-52122,Need duplicate copy of electricity bill in VIP Area,Electricity,Low,2025-07-27 23:56:34,Closed
CF-52123,"No water for dialysis center, patients at risk - Need help ASAP",Water Supply,High,2024-04-24 19:41:42,In Progress
CF-52124,"No electricity affecting entire block, prolonged load shedding in Gandhi Nagar - Immediate action needed in Residential Colony",Electricity,High,2025-06-10 02:22:33,Pending
CF-52125,Need duplicate copy of electricity bill,Electricity,Low,2024-12-19 20:09:37,Pending
CF-52126,Need help with net metering application,Electricity,Low,2024-09-03 21:49:07,Resolved
CF-52127,"No electricity affecting entire block, frequent outages in Industrial Area - Request immediate visit in Gandhi Nagar",Electricity,High,2024-03-27 19:41:22,In Progress
CF-52128,Request for load enhancement in connection in VIP Area,Electricity,Low,2024-07-17 17:21:42,In Progress
CF-52129,"No electricity without notice, intermittent electricity in Residential Colony - Please resolve urgently",Electricity,High,2024-04-23 04:37:55,Pending
CF-52130,Want to know about composting scheme in Gandhi Nagar,Waste-Water/Sewage,Low,2024-05-08 20:33:37,Resolved
CF-52131,Request for time of day meter installation,Electricity,Low,2025-04-28 21:20:59,Resolved
CF-52132,"Meter display not visible, need replacement in Industrial Area",Electricity,Low,2024-09-05 23:03:58,In Progress
CF-52133,"Water supply cut without notice, elderly stranded - Need help ASAP",Water Supply,High,2024-06-11 02:35:56,Closed
CF-52134,Plastic waste accumulation in nearby drain,Waste-Water/Sewage,Low,2025-05-17 00:29:50,Resolved
CF-52135,Electricity bill not received this month near School Zone,Electricity,Low,2025-12-26 08:09:40,Pending
CF-52136,Water contamination from chemical factory runoff near City Hospital,Water Supply,High,2024-02-19 01:48:29,Closed
CF-52137,Contaminated well water causing mass poisoning - Request immediate visit near Bus Stand,Water Supply,High,2025-03-29 21:20:31,Resolved
CF-52138,Need clarification on bulk waste charges near Market Square,Waste-Water/Sewage,Low,2025-08-09 00:26:06,Pending
CF-52139,Want to know water quality test results,Water Supply,Low,2025-05-11 12:14:08,Pending
CF-52140,Garden waste not being collected separately in Industrial Area,Waste-Water/Sewage,Low,2025-01-11 22:39:40,Resolved
CF-52141,"No electricity for past 8 hours, power fluctuations damaging appliances in Sector 12",Electricity,High,2024-02-04 02:50:30,In Progress
CF-52142,"Water pipeline passing through sewage line, cross contamination - Very serious issue in Residential Colony",Water Supply,High,2024-03-08 17:45:11,Pending
CF-52143,Need to update name on electricity bill in Residential Colony,Electricity,Low,2024-10-06 06:59:18,Closed
CF-52144,Minor leakage in common area pipeline in Gandhi Nagar,Water Supply,Low,2024-03-24 23:01:09,Pending
CF-52145,"Sewage overflow near food market, contamination risk",Waste-Water/Sewage,High,2024-10-06 11:37:19,Pending
CF-52146,Electricity bill dispute for vacant property in VIP Area,Electricity,Low,2025-04-20 15:37:09,Resolved
CF-52147,Want to add another meter for separate unit,Electricity,Low,2024-11-24 09:47:40,Resolved
CF-52148,Need information about furniture disposal in Industrial Area,Waste-Water/Sewage,Low,2025-12-31 16:48:07,Closed
CF-52149,Request for borewell permission near Market Square,Water Supply,Low,2024-03-14 15:27:34,In Progress
CF-52150,Blocked drainage causing water logging in houses - Facing lot of problems in Commercial Complex,Waste-Water/Sewage,High,2024-07-01 15:00:53,Pending
CF-52151,"Water meter not working, need replacement",Water Supply,Low,2025-12-07 10:18:08,Closed
CF-52152,Blocked drainage causing water logging in houses - Request immediate visit near Central Park,Waste-Water/Sewage,High,2024-08-15 02:51:18,Pending
CF-52153,"No electricity in our locality, grid failure near Railway Station - Hope for quick resolution in Old City",Electricity,High,2024-07-27 10:24:38,In Progress
CF-52154,Water bill amount seems high,Water Supply,Low,2024-12-29 05:25:25,Pending
CF-52155,E-waste collection drive needed in area in Industrial Area,Waste-Water/Sewage,Low,2025-10-06 22:58:13,Closed
CF-52156,Request for recycling bin installation,Waste-Water/Sewage,Low,2024-01-14 21:43:48,Closed
CF-52157,"Tap leaking continuously, wasting water on MG Road",Water Supply,Low,2024-10-13 19:22:07,Resolved
CF-52158,"No electricity for past 8 hours, prolonged load shedding in Industrial Area - This is urgent near City Hospital",Electricity,High,2024-03-28 01:05:41,Pending
CF-52159,Request for water supply schedule change,Water Supply,Low,2024-03-10 14:19:27,Resolved
CF-52160,"Garbage dumping near residential area, disease risk",Waste-Water/Sewage,High,2025-04-23 21:16:28,Resolved
CF-52161,Sewage contamination in playground area near Bus Stand,Waste-Water/Sewage,High,2025-03-17 06:08:12,In Progress
CF-52162,"No electricity throughout neighborhood, frequent trippings near Central Park",Electricity,High,2024-07-22 13:26:39,In Progress
CF-52163,Want information about hazardous waste disposal,Waste-Water/Sewage,Low,2025-03-12 17:27:34,Resolved
CF-52164,"No electricity across the ward, frequent trippings on MG Road on MG Road",Electricity,High,2024-04-01 02:04:40,Pending
CF-52165,"Groundwater contamination suspected, testing needed - Hope for quick resolution in Commercial Complex",Water Supply,High,2025-05-05 05:02:01,Resolved
CF-52166,"No electricity since yesterday, inconsistent voltage in Gandhi Nagar - Immediate action needed",Electricity,High,2025-09-07 09:31:11,In Progress
CF-52167,Request for waste collection schedule change on MG Road,Waste-Water/Sewage,Low,2024-10-23 01:20:27,In Progress
